-0.303205,-0.374023,-0.301977,-0.114586,0.116573,0.303205,0.374023,0.301977,0.114586,-0.116573,-0.303205;-0.439594,-0.355025,-0.134848,0.136836,0.356253,0.439594,0.355025,0.134848,-0.136836,-0.356253,-0.439594;-0.408072,-0.200419,0.0837881,0.335991,0.459856,0.408072,0.200419,-0.0837881,-0.335991,-0.459856,-0.408072;-0.220681,0.0307404,0.27042,0.406809,0.38781,0.220681,-0.0307404,-0.27042,-0.406809,-0.38781,-0.220681;0.0510028,0.250158,0.353761,0.322239,0.167633,-0.0510028,-0.250158,-0.353761,-0.322239,-0.167633,0.0510028;0.303205,0.374023,0.301977,0.114586,-0.116573,-0.303205,-0.374023,-0.301977,-0.114586,0.116573,0.303205;0.439594,0.355025,0.134848,-0.136836,-0.356253,-0.439594,-0.355025,-0.134848,0.136836,0.356253,0.439594;0.408072,0.200419,-0.0837881,-0.335991,-0.459856,-0.408072,-0.200419,0.0837881,0.335991,0.459856,0.408072;0.220681,-0.0307404,-0.27042,-0.406809,-0.38781,-0.220681,0.0307404,0.27042,0.406809,0.38781,0.220681;-0.0510028,-0.250158,-0.353761,-0.322239,-0.167633,0.0510028,0.250158,0.353761,0.322239,0.167633,-0.0510028;-0.303205,-0.374023,-0.301977,-0.114586,0.116573,0.303205,0.374023,0.301977,0.114586,-0.116573,-0.303205
-0.268587,-0.365984,-0.323587,-0.157592,0.068599,0.268587,0.365984,0.323587,0.157592,-0.068599,-0.268587;-0.431054,-0.37623,-0.177699,0.0887067,0.32123,0.431054,0.37623,0.177699,-0.0887067,-0.32123,-0.431054;-0.428872,-0.242769,0.0360642,0.301122,0.451161,0.428872,0.242769,-0.0360642,-0.301122,-0.451161,-0.428872;-0.262877,-0.0165783,0.236052,0.398519,0.408765,0.262877,0.0165783,-0.236052,-0.398519,-0.408765,-0.262877;0.00352932,0.215945,0.345876,0.343695,0.210234,-0.00352932,-0.215945,-0.345876,-0.343695,-0.210234,0.00352932;0.268587,0.365984,0.323587,0.157592,-0.068599,-0.268587,-0.365984,-0.323587,-0.157592,0.068599,0.268587;0.431054,0.37623,0.177699,-0.0887067,-0.32123,-0.431054,-0.37623,-0.177699,0.0887067,0.32123,0.431054;0.428872,0.242769,-0.0360642,-0.301122,-0.451161,-0.428872,-0.242769,0.0360642,0.301122,0.451161,0.428872;0.262877,0.0165783,-0.236052,-0.398519,-0.408765,-0.262877,-0.0165783,0.236052,0.398519,0.408765,0.262877;-0.00352932,-0.215945,-0.345876,-0.343695,-0.210234,0.00352932,0.215945,0.345876,0.343695,0.210234,-0.00352932;-0.268587,-0.365984,-0.323587,-0.157592,0.068599,0.268587,0.365984,0.323587,0.157592,-0.068599,-0.268587
-0.23029,-0.352424,-0.339944,-0.197617,0.0201929,0.23029,0.352424,0.339944,0.197617,-0.0201929,-0.23029;-0.416996,-0.392184,-0.217571,0.0401469,0.28253,0.416996,0.392184,0.217571,-0.0401469,-0.28253,-0.416996;-0.444425,-0.282144,-0.0120934,0.262576,0.436951,0.444425,0.282144,0.0120934,-0.262576,-0.436951,-0.444425;-0.302098,-0.0643338,0.198003,0.38471,0.424471,0.302098,0.0643338,-0.198003,-0.38471,-0.424471,-0.302098;-0.0443798,0.178049,0.33247,0.359898,0.249857,0.0443798,-0.178049,-0.33247,-0.359898,-0.249857,-0.0443798;0.23029,0.352424,0.339944,0.197617,-0.0201929,-0.23029,-0.352424,-0.339944,-0.197617,0.0201929,0.23029;0.416996,0.392184,0.217571,-0.0401469,-0.28253,-0.416996,-0.392184,-0.217571,0.0401469,0.28253,0.416996;0.444425,0.282144,0.0120934,-0.262576,-0.436951,-0.444425,-0.282144,-0.0120934,0.262576,0.436951,0.444425;0.302098,0.0643338,-0.198003,-0.38471,-0.424471,-0.302098,-0.0643338,0.198003,0.38471,0.424471,0.302098;0.0443798,-0.178049,-0.33247,-0.359898,-0.249857,-0.0443798,0.178049,0.33247,0.359898,0.249857,0.0443798;-0.23029,-0.352424,-0.339944,-0.197617,0.0201929,0.23029,0.352424,0.339944,0.197617,-0.0201929,-0.23029
-0.18885,-0.333542,-0.350832,-0.234116,-0.0279761,0.18885,0.333542,0.350832,0.234116,0.0279761,-0.18885;-0.397621,-0.402674,-0.253918,-0.00817449,0.240691,0.397621,0.402674,0.253918,0.00817449,-0.240691,-0.397621;-0.454515,-0.317997,-0.0600158,0.22089,0.417423,0.454515,0.317997,0.0600158,-0.22089,-0.417423,-0.454515;-0.337799,-0.111857,0.156811,0.365582,0.434713,0.337799,0.111857,-0.156811,-0.365582,-0.434713,-0.337799;-0.0920554,0.137009,0.313741,0.370634,0.285958,0.0920554,-0.137009,-0.313741,-0.370634,-0.285958,-0.0920554;0.18885,0.333542,0.350832,0.234116,0.0279761,-0.18885,-0.333542,-0.350832,-0.234116,-0.0279761,0.18885;0.397621,0.402674,0.253918,0.00817449,-0.240691,-0.397621,-0.402674,-0.253918,-0.00817449,0.240691,0.397621;0.454515,0.317997,0.0600158,-0.22089,-0.417423,-0.454515,-0.317997,-0.0600158,0.22089,0.417423,0.454515;0.337799,0.111857,-0.156811,-0.365582,-0.434713,-0.337799,-0.111857,0.156811,0.365582,0.434713,0.337799;0.0920554,-0.137009,-0.313741,-0.370634,-0.285958,-0.0920554,0.137009,0.313741,0.370634,0.285958,0.0920554;-0.18885,-0.333542,-0.350832,-0.234116,-0.0279761,0.18885,0.333542,0.350832,0.234116,0.0279761,-0.18885
-0.144848,-0.309612,-0.356115,-0.266594,-0.0752432,0.144848,0.309612,0.356115,0.266594,0.0752432,-0.144848;-0.373202,-0.40756,-0.286244,-0.0555928,0.196293,0.373202,0.40756,0.286244,0.0555928,-0.196293,-0.373202;-0.459005,-0.349834,-0.107038,0.176643,0.392852,0.459005,0.349834,0.107038,-0.176643,-0.392852,-0.459005;-0.369484,-0.158483,0.113053,0.341407,0.439355,0.369484,0.158483,-0.113053,-0.341407,-0.439355,-0.369484;-0.138833,0.0934025,0.289961,0.375765,0.318039,0.138833,-0.0934025,-0.289961,-0.375765,-0.318039,-0.138833;0.144848,0.309612,0.356115,0.266594,0.0752432,-0.144848,-0.309612,-0.356115,-0.266594,-0.0752432,0.144848;0.373202,0.40756,0.286244,0.0555928,-0.196293,-0.373202,-0.40756,-0.286244,-0.0555928,0.196293,0.373202;0.459005,0.349834,0.107038,-0.176643,-0.392852,-0.459005,-0.349834,-0.107038,0.176643,0.392852,0.459005;0.369484,0.158483,-0.113053,-0.341407,-0.439355,-0.369484,-0.158483,0.113053,0.341407,0.439355,0.369484;0.138833,-0.0934025,-0.289961,-0.375765,-0.318039,-0.138833,0.0934025,0.289961,0.375765,0.318039,0.138833;-0.144848,-0.309612,-0.356115,-0.266594,-0.0752432,0.144848,0.309612,0.356115,0.266594,0.0752432,-0.144848
-0.0988967,-0.280975,-0.355731,-0.294609,-0.120957,0.0988967,0.280975,0.355731,0.294609,0.120957,-0.0988967;-0.344079,-0.406783,-0.31411,-0.101457,0.149949,0.344079,0.406783,0.31411,0.101457,-0.149949,-0.344079;-0.457835,-0.377214,-0.152509,0.130449,0.36358,0.457835,0.377214,0.152509,-0.130449,-0.36358,-0.457835;-0.396714,-0.203561,0.0673447,0.312527,0.438335,0.396714,0.203561,-0.0673447,-0.312527,-0.438335,-0.396714;-0.184061,0.0478445,0.261475,0.375231,0.345662,0.184061,-0.0478445,-0.261475,-0.375231,-0.345662,-0.184061;0.0988967,0.280975,0.355731,0.294609,0.120957,-0.0988967,-0.280975,-0.355731,-0.294609,-0.120957,0.0988967;0.344079,0.406783,0.31411,0.101457,-0.149949,-0.344079,-0.406783,-0.31411,-0.101457,0.149949,0.344079;0.457835,0.377214,0.152509,-0.130449,-0.36358,-0.457835,-0.377214,-0.152509,0.130449,0.36358,0.457835;0.396714,0.203561,-0.0673447,-0.312527,-0.438335,-0.396714,-0.203561,0.0673447,0.312527,0.438335,0.396714;0.184061,-0.0478445,-0.261475,-0.375231,-0.345662,-0.184061,0.0478445,0.261475,0.375231,0.345662,0.184061;-0.0988967,-0.280975,-0.355731,-0.294609,-0.120957,0.0988967,0.280975,0.355731,0.294609,0.120957,-0.0988967
-0.0516376,-0.24804,-0.3497,-0.317786,-0.164489,0.0516376,0.24804,0.3497,0.317786,0.164489,-0.0516376;-0.310662,-0.400362,-0.337137,-0.145138,0.1023,0.310662,0.400362,0.337137,0.145138,-0.1023,-0.310662;-0.451024,-0.399759,-0.1958,0.0829486,0.330013,0.451024,0.399759,0.1958,-0.0829486,-0.330013,-0.451024;-0.419111,-0.246462,0.0203266,0.279351,0.431673,0.419111,0.246462,-0.0203266,-0.279351,-0.431673,-0.419111;-0.227111,0.000975353,0.228689,0.369051,0.368448,0.227111,-0.000975353,-0.228689,-0.369051,-0.368448,-0.227111;0.0516376,0.24804,0.3497,0.317786,0.164489,-0.0516376,-0.24804,-0.3497,-0.317786,-0.164489,0.0516376;0.310662,0.400362,0.337137,0.145138,-0.1023,-0.310662,-0.400362,-0.337137,-0.145138,0.1023,0.310662;0.451024,0.399759,0.1958,-0.0829486,-0.330013,-0.451024,-0.399759,-0.1958,0.0829486,0.330013,0.451024;0.419111,0.246462,-0.0203266,-0.279351,-0.431673,-0.419111,-0.246462,0.0203266,0.279351,0.431673,0.419111;0.227111,-0.000975353,-0.228689,-0.369051,-0.368448,-0.227111,0.000975353,0.228689,0.369051,0.368448,0.227111;-0.0516376,-0.24804,-0.3497,-0.317786,-0.164489,0.0516376,0.24804,0.3497,0.317786,0.164489,-0.0516376
-0.00372801,-0.211273,-0.338119,-0.335815,-0.205241,0.00372801,0.211273,0.338119,0.335815,0.205241,-0.00372801;-0.273416,-0.388394,-0.355018,-0.186037,0.0540032,0.273416,0.388394,0.355018,0.186037,-0.0540032,-0.273416;-0.438669,-0.417162,-0.236313,0.0347998,0.29262,0.438669,0.417162,0.236313,-0.0347998,-0.29262,-0.438669;-0.436365,-0.286588,-0.0273438,0.242345,0.419466,0.436365,0.286588,0.0273438,-0.242345,-0.419466,-0.436365;-0.267384,-0.0465472,0.192069,0.357322,0.38609,0.267384,0.0465472,-0.192069,-0.357322,-0.38609,-0.267384;0.00372801,0.211273,0.338119,0.335815,0.205241,-0.00372801,-0.211273,-0.338119,-0.335815,-0.205241,0.00372801;0.273416,0.388394,0.355018,0.186037,-0.0540032,-0.273416,-0.388394,-0.355018,-0.186037,0.0540032,0.273416;0.438669,0.417162,0.236313,-0.0347998,-0.29262,-0.438669,-0.417162,-0.236313,0.0347998,0.29262,0.438669;0.436365,0.286588,0.0273438,-0.242345,-0.419466,-0.436365,-0.286588,-0.0273438,0.242345,0.419466,0.436365;0.267384,0.0465472,-0.192069,-0.357322,-0.38609,-0.267384,-0.0465472,0.192069,0.357322,0.38609,0.267384;-0.00372801,-0.211273,-0.338119,-0.335815,-0.205241,0.00372801,0.211273,0.338119,0.335815,0.205241,-0.00372801
0.0441662,-0.171192,-0.321161,-0.348457,-0.242655,-0.0441662,0.171192,0.321161,0.348457,0.242655,0.0441662;-0.232861,-0.371052,-0.367514,-0.223598,0.00572494,0.232861,0.371052,0.367514,0.223598,-0.00572494,-0.232861;-0.420943,-0.429183,-0.273489,-0.0133318,0.251918,0.420943,0.429183,0.273489,0.0133318,-0.251918,-0.420943;-0.44824,-0.32338,-0.0750006,0.202027,0.401887,0.44824,0.32338,0.0750006,-0.202027,-0.401887,-0.44824;-0.304324,-0.0940573,0.152136,0.340218,0.398349,0.304324,0.0940573,-0.152136,-0.340218,-0.398349,-0.304324;-0.0441662,0.171192,0.321161,0.348457,0.242655,0.0441662,-0.171192,-0.321161,-0.348457,-0.242655,-0.0441662;0.232861,0.371052,0.367514,0.223598,-0.00572494,-0.232861,-0.371052,-0.367514,-0.223598,0.00572494,0.232861;0.420943,0.429183,0.273489,0.0133318,-0.251918,-0.420943,-0.429183,-0.273489,-0.0133318,0.251918,0.420943;0.44824,0.32338,0.0750006,-0.202027,-0.401887,-0.44824,-0.32338,-0.0750006,0.202027,0.401887,0.44824;0.304324,0.0940573,-0.152136,-0.340218,-0.398349,-0.304324,-0.0940573,0.152136,0.340218,0.398349,0.304324;0.0441662,-0.171192,-0.321161,-0.348457,-0.242655,-0.0441662,0.171192,0.321161,0.348457,0.242655,0.0441662
0.0913804,-0.128363,-0.299076,-0.355552,-0.276219,-0.0913804,0.128363,0.299076,0.355552,0.276219,0.0913804;-0.18956,-0.348586,-0.374463,-0.257308,-0.0418704,0.18956,0.348586,0.374463,0.257308,0.0418704,-0.18956;-0.398096,-0.435661,-0.306818,-0.0607815,0.208472,0.398096,0.435661,0.306818,0.0607815,-0.208472,-0.398096;-0.454572,-0.356328,-0.121979,0.158962,0.379184,0.454572,0.356328,0.121979,-0.158962,-0.379184,-0.454572;-0.337417,-0.14089,0.109452,0.317987,0.405062,0.337417,0.14089,-0.109452,-0.317987,-0.405062,-0.337417;-0.0913804,0.128363,0.299076,0.355552,0.276219,0.0913804,-0.128363,-0.299076,-0.355552,-0.276219,-0.0913804;0.18956,0.348586,0.374463,0.257308,0.0418704,-0.18956,-0.348586,-0.374463,-0.257308,-0.0418704,0.18956;0.398096,0.435661,0.306818,0.0607815,-0.208472,-0.398096,-0.435661,-0.306818,-0.0607815,0.208472,0.398096;0.454572,0.356328,0.121979,-0.158962,-0.379184,-0.454572,-0.356328,-0.121979,0.158962,0.379184,0.454572;0.337417,0.14089,-0.109452,-0.317987,-0.405062,-0.337417,-0.14089,0.109452,0.317987,0.405062,0.337417;0.0913804,-0.128363,-0.299076,-0.355552,-0.276219,-0.0913804,0.128363,0.299076,0.355552,0.276219,0.0913804
0.13726,-0.0833855,-0.272181,-0.357012,-0.305477,-0.13726,0.0833855,0.272181,0.357012,0.305477,0.13726;-0.144116,-0.321313,-0.375779,-0.286711,-0.0881285,0.144116,0.321313,0.375779,0.286711,0.0881285,-0.144116;-0.370444,-0.436509,-0.335842,-0.106895,0.162882,0.370444,0.436509,0.335842,0.106895,-0.162882,-0.370444;-0.455276,-0.384974,-0.167625,0.113751,0.351678,0.455276,0.384974,0.167625,-0.113751,-0.351678,-0.455276;-0.366207,-0.186392,0.0646188,0.290947,0.406144,0.366207,0.186392,-0.0646188,-0.290947,-0.406144,-0.366207;-0.13726,0.0833855,0.272181,0.357012,0.305477,0.13726,-0.0833855,-0.272181,-0.357012,-0.305477,-0.13726;0.144116,0.321313,0.375779,0.286711,0.0881285,-0.144116,-0.321313,-0.375779,-0.286711,-0.0881285,0.144116;0.370444,0.436509,0.335842,0.106895,-0.162882,-0.370444,-0.436509,-0.335842,-0.106895,0.162882,0.370444;0.455276,0.384974,0.167625,-0.113751,-0.351678,-0.455276,-0.384974,-0.167625,0.113751,0.351678,0.455276;0.366207,0.186392,-0.0646188,-0.290947,-0.406144,-0.366207,-0.186392,0.0646188,0.290947,0.406144,0.366207;0.13726,-0.0833855,-0.272181,-0.357012,-0.305477,-0.13726,0.0833855,0.272181,0.357012,0.305477,0.13726
0.181171,-0.0368912,-0.240862,-0.352832,-0.330032,-0.181171,0.0368912,0.240862,0.352832,0.330032,0.181171;-0.0971575,-0.289619,-0.371455,-0.311409,-0.132415,0.0971575,0.289619,0.371455,0.311409,0.132415,-0.0971575;-0.338375,-0.431722,-0.360165,-0.151038,0.115781,0.338375,0.431722,0.360165,0.151038,-0.115781,-0.338375;-0.450345,-0.408922,-0.211304,0.0670243,0.319752,0.450345,0.408922,0.211304,-0.0670243,-0.319752,-0.450345;-0.390298,-0.229927,0.0182679,0.259485,0.401588,0.390298,0.229927,-0.0182679,-0.259485,-0.401588,-0.390298;-0.181171,0.0368912,0.240862,0.352832,0.330032,0.181171,-0.0368912,-0.240862,-0.352832,-0.330032,-0.181171;0.0971575,0.289619,0.371455,0.311409,0.132415,-0.0971575,-0.289619,-0.371455,-0.311409,-0.132415,0.0971575;0.338375,0.431722,0.360165,0.151038,-0.115781,-0.338375,-0.431722,-0.360165,-0.151038,0.115781,0.338375;0.450345,0.408922,0.211304,-0.0670243,-0.319752,-0.450345,-0.408922,-0.211304,0.0670243,0.319752,0.450345;0.390298,0.229927,-0.0182679,-0.259485,-0.401588,-0.390298,-0.229927,0.0182679,0.259485,0.401588,0.390298;0.181171,-0.0368912,-0.240862,-0.352832,-0.330032,-0.181171,0.0368912,0.240862,0.352832,0.330032,0.181171
0.222506,0.0104696,-0.205566,-0.343082,-0.349553,-0.222506,-0.0104696,0.205566,0.343082,0.349553,0.222506;-0.0493363,-0.25395,-0.361563,-0.331071,-0.174122,0.0493363,0.25395,0.361563,0.331071,0.174122,-0.0493363;-0.302334,-0.421369,-0.379455,-0.192603,0.0678173,0.302334,0.421369,0.379455,0.192603,-0.0678173,-0.302334;-0.43985,-0.427839,-0.252409,0.0194333,0.283853,0.43985,0.427839,0.252409,-0.0194333,-0.283853,-0.43985;-0.409358,-0.27089,-0.0289506,0.224047,0.391466,0.409358,0.27089,0.0289506,-0.224047,-0.391466,-0.409358;-0.222506,-0.0104696,0.205566,0.343082,0.349553,0.222506,0.0104696,-0.205566,-0.343082,-0.349553,-0.222506;0.0493363,0.25395,0.361563,0.331071,0.174122,-0.0493363,-0.25395,-0.361563,-0.331071,-0.174122,0.0493363;0.302334,0.421369,0.379455,0.192603,-0.0678173,-0.302334,-0.421369,-0.379455,-0.192603,0.0678173,0.302334;0.43985,0.427839,0.252409,-0.0194333,-0.283853,-0.43985,-0.427839,-0.252409,0.0194333,0.283853,0.43985;0.409358,0.27089,0.0289506,-0.224047,-0.391466,-0.409358,-0.27089,-0.0289506,0.224047,0.391466,0.409358;0.222506,0.0104696,-0.205566,-0.343082,-0.349553,-0.222506,-0.0104696,0.205566,0.343082,0.349553,0.222506
0.260695,0.0580352,-0.166792,-0.32791,-0.363778,-0.260695,-0.0580352,0.166792,0.32791,0.363778,0.260695;-0.00131383,-0.214806,-0.34625,-0.345438,-0.212681,0.00131383,0.214806,0.34625,0.345438,0.212681,-0.00131383;-0.262821,-0.405599,-0.393453,-0.23102,0.0196537,0.262821,0.405599,0.393453,0.23102,-0.0196537,-0.262821;-0.423939,-0.441467,-0.29037,-0.0283607,0.244481,0.423939,0.441467,0.29037,0.0283607,-0.244481,-0.423939;-0.423127,-0.308709,-0.076375,0.185132,0.375925,0.423127,0.308709,0.076375,-0.185132,-0.375925,-0.423127;-0.260695,-0.0580352,0.166792,0.32791,0.363778,0.260695,0.0580352,-0.166792,-0.32791,-0.363778,-0.260695;0.00131383,0.214806,0.34625,0.345438,0.212681,-0.00131383,-0.214806,-0.34625,-0.345438,-0.212681,0.00131383;0.262821,0.405599,0.393453,0.23102,-0.0196537,-0.262821,-0.405599,-0.393453,-0.23102,0.0196537,0.262821;0.423939,0.441467,0.29037,0.0283607,-0.244481,-0.423939,-0.441467,-0.29037,-0.0283607,0.244481,0.423939;0.423127,0.308709,0.076375,-0.185132,-0.375925,-0.423127,-0.308709,-0.076375,0.185132,0.375925,0.423127;0.260695,0.0580352,-0.166792,-0.32791,-0.363778,-0.260695,-0.0580352,0.166792,0.32791,0.363778,0.260695
0.295213,0.105142,-0.125089,-0.307541,-0.372522,-0.295213,-0.105142,0.125089,0.307541,0.372522,0.295213;0.0462464,-0.172737,-0.325741,-0.354322,-0.247565,-0.0462464,0.172737,0.325741,0.354322,0.247565,0.0462464;-0.220384,-0.384636,-0.40197,-0.265765,-0.0280466,0.220384,0.384636,0.40197,0.265765,0.0280466,-0.220384;-0.402836,-0.449618,-0.32466,-0.0756942,0.202185,0.402836,0.449618,0.32466,0.0756942,-0.202185,-0.402836;-0.431418,-0.34286,-0.123342,0.143289,0.355188,0.431418,0.34286,0.123342,-0.143289,-0.355188,-0.431418;-0.295213,-0.105142,0.125089,0.307541,0.372522,0.295213,0.105142,-0.125089,-0.307541,-0.372522,-0.295213;-0.0462464,0.172737,0.325741,0.354322,0.247565,0.0462464,-0.172737,-0.325741,-0.354322,-0.247565,-0.0462464;0.220384,0.384636,0.40197,0.265765,0.0280466,-0.220384,-0.384636,-0.40197,-0.265765,-0.0280466,0.220384;0.402836,0.449618,0.32466,0.0756942,-0.202185,-0.402836,-0.449618,-0.32466,-0.0756942,0.202185,0.402836;0.431418,0.34286,0.123342,-0.143289,-0.355188,-0.431418,-0.34286,-0.123342,0.143289,0.355188,0.431418;0.295213,0.105142,-0.125089,-0.307541,-0.372522,-0.295213,-0.105142,0.125089,0.307541,0.372522,0.295213
0.325585,0.151134,-0.0810455,-0.282268,-0.375674,-0.325585,-0.151134,0.0810455,0.282268,0.375674,0.325585;0.092688,-0.128329,-0.300329,-0.357613,-0.278301,-0.092688,0.128329,0.300329,0.357613,0.278301,0.092688;-0.175613,-0.358775,-0.404897,-0.296362,-0.0746273,0.175613,0.358775,0.404897,0.296362,0.0746273,-0.175613;-0.376835,-0.45218,-0.354808,-0.121911,0.157552,0.376835,0.45218,0.354808,0.121911,-0.157552,-0.376835;-0.43412,-0.372869,-0.169194,0.0991062,0.329552,0.43412,0.372869,0.169194,-0.0991062,-0.329552,-0.43412;-0.325585,-0.151134,0.0810455,0.282268,0.375674,0.325585,0.151134,-0.0810455,-0.282268,-0.375674,-0.325585;-0.092688,0.128329,0.300329,0.357613,0.278301,0.092688,-0.128329,-0.300329,-0.357613,-0.278301,-0.092688;0.175613,0.358775,0.404897,0.296362,0.0746273,-0.175613,-0.358775,-0.404897,-0.296362,-0.0746273,0.175613;0.376835,0.45218,0.354808,0.121911,-0.157552,-0.376835,-0.45218,-0.354808,-0.121911,0.157552,0.376835;0.43412,0.372869,0.169194,-0.0991062,-0.329552,-0.43412,-0.372869,-0.169194,0.0991062,0.329552,0.43412;0.325585,0.151134,-0.0810455,-0.282268,-0.375674,-0.325585,-0.151134,0.0810455,0.282268,0.375674,0.325585
0.351396,0.195371,-0.0352801,-0.252455,-0.373201,-0.351396,-0.195371,0.0352801,0.252455,0.373201,0.351396;0.137371,-0.0822025,-0.270378,-0.355278,-0.304474,-0.137371,0.0822025,0.270378,0.355278,0.304474,0.137371;-0.129125,-0.328377,-0.4022,-0.322397,-0.119449,0.129125,0.328377,0.4022,0.322397,0.119449,-0.129125;-0.3463,-0.449123,-0.380396,-0.166371,0.111202,0.3463,0.449123,0.380396,0.166371,-0.111202,-0.3463;-0.4312,-0.398319,-0.213293,0.0532029,0.299377,0.4312,0.398319,0.213293,-0.0532029,-0.299377,-0.4312;-0.351396,-0.195371,0.0352801,0.252455,0.373201,0.351396,0.195371,-0.0352801,-0.252455,-0.373201,-0.351396;-0.137371,0.0822025,0.270378,0.355278,0.304474,0.137371,-0.0822025,-0.270378,-0.355278,-0.304474,-0.137371;0.129125,0.328377,0.4022,0.322397,0.119449,-0.129125,-0.328377,-0.4022,-0.322397,-0.119449,0.129125;0.3463,0.449123,0.380396,0.166371,-0.111202,-0.3463,-0.449123,-0.380396,-0.166371,0.111202,0.3463;0.4312,0.398319,0.213293,-0.0532029,-0.299377,-0.4312,-0.398319,-0.213293,0.0532029,0.299377,0.4312;0.351396,0.195371,-0.0352801,-0.252455,-0.373201,-0.351396,-0.195371,0.0352801,0.252455,0.373201,0.351396
0.372295,0.237238,0.0115642,-0.218527,-0.365148,-0.372295,-0.237238,-0.0115642,0.218527,0.365148,0.372295;0.179682,-0.0349997,-0.236312,-0.347362,-0.325731,-0.179682,0.0349997,0.236312,0.347362,0.325731,0.179682;-0.0815636,-0.293869,-0.393926,-0.343517,-0.161896,0.0815636,0.293869,0.393926,0.343517,0.161896,-0.0815636;-0.311654,-0.44049,-0.401073,-0.20846,0.0637777,0.311654,0.44049,0.401073,0.20846,-0.0637777,-0.311654;-0.422704,-0.418859,-0.255024,0.0062216,0.265091,0.422704,0.418859,0.255024,-0.0062216,-0.265091,-0.422704;-0.372295,-0.237238,-0.0115642,0.218527,0.365148,0.372295,0.237238,0.0115642,-0.218527,-0.365148,-0.372295;-0.179682,0.0349997,0.236312,0.347362,0.325731,0.179682,-0.0349997,-0.236312,-0.347362,-0.325731,-0.179682;0.0815636,0.293869,0.393926,0.343517,0.161896,-0.0815636,-0.293869,-0.393926,-0.343517,-0.161896,0.0815636;0.311654,0.44049,0.401073,0.20846,-0.0637777,-0.311654,-0.44049,-0.401073,-0.20846,0.0637777,0.311654;0.422704,0.418859,0.255024,-0.0062216,-0.265091,-0.422704,-0.418859,-0.255024,0.0062216,0.265091,0.422704;0.372295,0.237238,0.0115642,-0.218527,-0.365148,-0.372295,-0.237238,-0.0115642,0.218527,0.365148,0.372295
0.387997,0.276155,0.0588309,-0.180965,-0.351638,-0.387997,-0.276155,-0.0588309,0.180965,0.351638,0.387997;0.219039,0.0126227,-0.198615,-0.333988,-0.341789,-0.219039,-0.0126227,0.198615,0.333988,0.341789,0.219039;-0.0335854,-0.255731,-0.380196,-0.359439,-0.201389,0.0335854,0.255731,0.380196,0.359439,0.201389,-0.0335854;-0.273381,-0.426404,-0.416556,-0.247597,0.0159355,0.273381,0.426404,0.416556,0.247597,-0.0159355,-0.273381;-0.408754,-0.434206,-0.293805,-0.041181,0.227173,0.408754,0.434206,0.293805,0.041181,-0.227173,-0.408754;-0.387997,-0.276155,-0.0588309,0.180965,0.351638,0.387997,0.276155,0.0588309,-0.180965,-0.351638,-0.387997;-0.219039,-0.0126227,0.198615,0.333988,0.341789,0.219039,0.0126227,-0.198615,-0.333988,-0.341789,-0.219039;0.0335854,0.255731,0.380196,0.359439,0.201389,-0.0335854,-0.255731,-0.380196,-0.359439,-0.201389,0.0335854;0.273381,0.426404,0.416556,0.247597,-0.0159355,-0.273381,-0.426404,-0.416556,-0.247597,0.0159355,0.273381;0.408754,0.434206,0.293805,0.041181,-0.227173,-0.408754,-0.434206,-0.293805,-0.041181,0.227173,0.408754;0.387997,0.276155,0.0588309,-0.180965,-0.351638,-0.387997,-0.276155,-0.0588309,0.180965,0.351638,0.387997
0.398293,0.311583,0.105858,-0.1403,-0.332869,-0.398293,-0.311583,-0.105858,0.1403,0.332869,0.398293;0.254903,0.0600033,-0.157815,-0.315354,-0.352438,-0.254903,-0.0600033,0.157815,0.315354,0.352438,0.254903;0.0141481,-0.214496,-0.361209,-0.369953,-0.237388,-0.0141481,0.214496,0.361209,0.369953,0.237388,0.0141481;-0.232011,-0.407064,-0.426633,-0.283243,-0.0316632,0.232011,0.407064,0.426633,0.283243,0.0316632,-0.232011;-0.389549,-0.444148,-0.329098,-0.0883434,0.186155,0.389549,0.444148,0.329098,0.0883434,-0.186155,-0.389549;-0.398293,-0.311583,-0.105858,0.1403,0.332869,0.398293,0.311583,0.105858,-0.1403,-0.332869,-0.398293;-0.254903,-0.0600033,0.157815,0.315354,0.352438,0.254903,0.0600033,-0.157815,-0.315354,-0.352438,-0.254903;-0.0141481,0.214496,0.361209,0.369953,0.237388,0.0141481,-0.214496,-0.361209,-0.369953,-0.237388,-0.0141481;0.232011,0.407064,0.426633,0.283243,0.0316632,-0.232011,-0.407064,-0.426633,-0.283243,-0.0316632,0.232011;0.389549,0.444148,0.329098,0.0883434,-0.186155,-0.389549,-0.444148,-0.329098,-0.0883434,0.186155,0.389549;0.398293,0.311583,0.105858,-0.1403,-0.332869,-0.398293,-0.311583,-0.105858,0.1403,0.332869,0.398293
